;Mid_UTC;O3;O3_unc;H_rel_TP
2023-08-21 14:22:13.700000+00:00;51733.7;399.3;8.39;2.713318379558379
2023-08-21 14:22:17.700000+00:00;51737.7;398.1;8.36;2.727813260267662
2023-08-21 14:22:21.700000+00:00;51741.7;396.1;8.32;2.7519713947831335
2023-08-21 14:22:25.700000+00:00;51745.7;394.6;8.29;2.770089995669737
2023-08-21 14:22:29.700000+00:00;51749.7;393.2;8.26;2.7870006898305673
2023-08-21 14:22:33.700000+00:00;51753.7;393.2;8.26;2.7870006898305673
2023-08-21 14:22:37.700000+00:00;51757.7;393.0;8.25;2.7894165032821143
2023-08-21 14:22:41.700000+00:00;51761.7;393.4;8.26;2.78458487637902
2023-08-21 14:22:45.700000+00:00;51765.7;393.8;8.27;2.7797532494759256
2023-08-21 14:22:49.700000+00:00;51769.7;394.7;8.29;2.768882088943964
2023-08-21 14:22:53.700000+00:00;51773.7;395.1;8.3;2.764050462040869
2023-08-21 14:22:57.700000+00:00;51777.7;395.1;8.3;2.764050462040869
2023-08-21 14:23:01.700000+00:00;51781.7;395.0;8.3;2.7652583687666428
2023-08-21 14:23:05.700000+00:00;51785.7;395.6;8.31;2.758010928412001
2023-08-21 14:23:09.700000+00:00;51789.7;395.9;8.31;2.754387208234681
2023-08-21 14:23:13.700000+00:00;51793.7;396.5;8.33;2.7471397678800393
2023-08-21 14:23:17.700000+00:00;51797.7;396.8;8.33;2.7435160477027183
2023-08-21 14:23:21.700000+00:00;51801.7;396.7;8.33;2.7447239544284923
2023-08-21 14:23:25.700000+00:00;51805.7;396.8;8.33;2.7435160477027183
2023-08-21 14:23:29.700000+00:00;51809.7;398.5;8.37;2.7229816333645678
2023-08-21 14:23:33.700000+00:00;51813.7;401.1;8.42;2.691576058494455
2023-08-21 14:23:37.700000+00:00;51817.7;402.8;8.46;2.6710416441563045
2023-08-21 14:23:41.700000+00:00;51821.7;403.8;8.48;2.6589625768985687
2023-08-21 14:23:45.700000+00:00;51825.7;406.5;8.54;3.216960165472659
2023-08-21 14:23:49.700000+00:00;51829.7;409.4;8.6;3.237299903860388
2023-08-21 14:23:53.700000+00:00;51833.7;411.3;8.64;3.250625939355797
2023-08-21 14:23:57.700000+00:00;51837.7;412.7;8.67;3.2604451234050456
2023-08-21 14:24:01.700000+00:00;51841.7;414.8;8.71;3.2751738994789186
2023-08-21 14:24:05.700000+00:00;51845.7;416.3;8.74;3.285694453817399
2023-08-21 14:24:09.700000+00:00;51849.7;417.9;8.78;3.2969163784451117
2023-08-21 14:24:13.700000+00:00;51853.7;418.9;8.8;3.303930081337432
2023-08-21 14:24:17.700000+00:00;51857.7;419.7;8.81;3.3095410436512886
2023-08-21 14:24:21.700000+00:00;51861.7;419.0;8.8;3.304631451626664
2023-08-21 14:24:25.700000+00:00;51865.7;418.7;8.79;3.302527340758968
2023-08-21 14:24:29.700000+00:00;51869.7;419.2;8.8;3.306034192205128
2023-08-21 14:24:33.700000+00:00;51873.7;419.6;8.81;3.3088396733620566
2023-08-21 14:24:37.700000+00:00;51877.7;419.5;8.81;3.3081383030728246
2023-08-21 14:24:41.700000+00:00;51881.7;419.9;8.82;3.3109437842297527
2023-08-21 14:24:45.700000+00:00;51885.7;420.7;8.83;3.3165547465436087
2023-08-21 14:24:49.700000+00:00;51889.7;422.7;8.88;3.3305821523282497
2023-08-21 14:24:53.700000+00:00;51893.7;423.8;8.9;3.3382972255098022
2023-08-21 14:24:57.700000+00:00;51897.7;424.2;8.91;3.3411027066667303
2023-08-21 14:25:01.700000+00:00;51901.7;425.0;8.92;3.3467136689805868
2023-08-21 14:25:05.700000+00:00;51905.7;426.4;8.95;3.3565328530298353
2023-08-21 14:25:09.700000+00:00;51909.7;427.1;8.97;3.3614424450544598
2023-08-21 14:25:13.700000+00:00;51913.7;427.5;8.98;3.364247926211388
2023-08-21 14:25:17.700000+00:00;51917.7;427.1;8.97;3.3614424450544598
2023-08-21 14:25:21.700000+00:00;51921.7;427.2;8.97;3.3621438153436918
2023-08-21 14:25:25.700000+00:00;51925.7;427.4;8.98;3.363546555922156
2023-08-21 14:25:29.700000+00:00;51929.7;427.8;8.98;3.366352037079084
2023-08-21 14:25:33.700000+00:00;51933.7;427.2;8.97;3.3621438153436918
2023-08-21 14:25:37.700000+00:00;51937.7;427.4;8.98;3.363546555922156
2023-08-21 14:25:41.700000+00:00;51941.7;426.8;8.96;3.3593383341867638
2023-08-21 14:25:45.700000+00:00;51945.7;427.2;8.97;3.3621438153436918
2023-08-21 14:25:49.700000+00:00;51949.7;427.1;8.97;3.3614424450544598
2023-08-21 14:25:53.700000+00:00;51953.7;427.2;8.97;3.3621438153436918
2023-08-21 14:25:57.700000+00:00;51957.7;426.7;8.96;3.3586369638975313
2023-08-21 14:26:01.700000+00:00;51961.7;426.1;8.95;3.3544287421621393
2023-08-21 14:26:05.700000+00:00;51965.7;424.8;8.92;3.3453109284021227
