DATETIME,year_frac,P,LAT,LON,TH,STRAT_O3,SF6,CFC12,N2O,CO,CH4,CO2,O3
2019-11-15 22:31:30,2019.8712328767124,161.8884735107422,-41.48349380493164,-62.78275680541992,363.9001159667969,True,9.861000061035156,487.2929992675781,322.47900390625,31.2189998626709,1816.6080322265625,409.4859924316406,249.6233367919922
2019-11-15 22:32:30,2019.8712328767124,161.8785858154297,-41.35929489135742,-62.759342193603516,362.6404724121094,True,9.916000366210938,491.5790100097656,322.93597412109375,31.020999908447266,1815.9820556640625,409.46600341796875,249.69000244140625
2019-11-15 22:33:30,2019.8712328767124,161.93153381347656,-41.234580993652344,-62.73583984375,357.0494079589844,True,9.9350004196167,486.17999267578125,320.3059997558594,27.832000732421875,1803.545166015625,409.31597900390625,265.433349609375
2019-11-15 22:34:40,2019.8712328767124,161.8938446044922,-41.08737564086914,-62.708518981933594,356.3024597167969,True,9.821999549865723,485.4020080566406,320.93896484375,29.12099838256836,1805.7320556640625,409.35400390625,258.6099853515625
2019-11-15 22:35:40,2019.8712328767124,161.88714599609375,-40.96101379394531,-62.685176849365234,357.7996520996094,True,9.982000350952148,488.6109924316406,320.66400146484375,28.312999725341797,1805.882080078125,409.3119812011719,261.93499755859375
2019-11-15 22:37:40,2019.8712328767124,161.852294921875,-40.7064208984375,-62.63861083984375,356.61163330078125,True,9.84000015258789,488.9590148925781,321.2980041503906,28.90500259399414,1806.673095703125,409.31201171875,258.92999267578125
2019-11-15 22:38:40,2019.8712328767124,161.80392456054688,-40.57769012451172,-62.6152458190918,357.3824157714844,True,9.90999984741211,488.0329895019531,321.9209899902344,30.966999053955078,1809.9609375,409.3330078125,251.8300018310547
2019-11-15 22:39:40,2019.8712328767124,161.9162139892578,-40.44770050048828,-62.59187316894531,356.8804016113281,True,9.864999771118164,489.19000244140625,321.9720153808594,30.541000366210938,1811.5087890625,409.36798095703125,248.96499633789062
2019-11-15 22:40:50,2019.8712328767124,161.79417419433594,-40.2957878112793,-62.5645866394043,357.146484375,True,9.880999565124512,490.0929870605469,322.90203857421875,32.2550048828125,1815.916015625,409.6289978027344,238.7533416748047
2019-11-15 22:41:50,2019.8712328767124,161.81448364257812,-40.16725540161133,-62.54125213623047,357.9766540527344,True,9.847999572753906,490.572998046875,323.25701904296875,32.91999816894531,1818.046142578125,409.3869934082031,236.34999084472656
2019-11-15 22:42:50,2019.8712328767124,161.8926239013672,-40.041290283203125,-62.518245697021484,356.80828857421875,True,9.868000030517578,490.01800537109375,324.26702880859375,33.73400115966797,1820.075927734375,409.74200439453125,228.72999572753906
2019-11-15 22:43:50,2019.8712328767124,161.88394165039062,-39.91480255126953,-62.495262145996094,356.7269287109375,True,9.909000396728516,487.53900146484375,324.2220153808594,34.79399871826172,1820.1090087890625,409.7749938964844,229.03001403808594
2019-11-15 22:44:50,2019.8712328767124,161.86988830566406,-39.78721237182617,-62.47236251831055,357.8873291015625,True,9.881999969482422,487.5010070800781,323.7859802246094,32.99700164794922,1820.4368896484375,409.61700439453125,231.72999572753906
2019-11-15 22:45:50,2019.8712328767124,161.95217895507812,-39.66071701049805,-62.449562072753906,357.1752014160156,True,9.880000114440918,490.0,324.541015625,34.95900344848633,1822.4990234375,409.6929626464844,223.4666748046875
2019-11-15 22:48:00,2019.8712328767124,161.8795166015625,-39.38022232055664,-62.400020599365234,353.95941162109375,True,10.01099967956543,492.9360046386719,NaN,NaN,NaN,NaN,200.27999877929688
2019-11-15 22:49:00,2019.8712328767124,161.9197540283203,-39.24838638305664,-62.37709045410156,355.7704772949219,True,9.928000450134277,495.31201171875,NaN,NaN,NaN,NaN,198.2449951171875
2019-11-15 22:50:00,2019.8712328767124,161.90518188476562,-39.119380950927734,-62.35441589355469,355.0493469238281,True,10.02400016784668,495.2279968261719,327.7616882324219,40.223331451416016,1833.4901123046875,409.82666015625,192.614990234375
2019-11-15 22:51:00,2019.8712328767124,161.81808471679688,-38.988948822021484,-62.33163833618164,352.98028564453125,True,9.904000282287598,498.2380065917969,328.79498291015625,45.319000244140625,1835.9541015625,409.7959899902344,172.61500549316406
2019-11-15 22:52:00,2019.8712328767124,157.78797912597656,-38.87519073486328,-62.37431335449219,353.8931579589844,True,9.925999641418457,498.031005859375,329.18499755859375,46.20499801635742,1837.071044921875,409.87799072265625,171.16000366210938
2019-11-15 22:53:00,2019.8712328767124,153.3446044921875,-38.7703857421875,-62.440467834472656,356.4277038574219,True,9.968000411987305,497.1940002441406,328.9100341796875,41.38100051879883,1835.2288818359375,409.66705322265625,188.82000732421875
2019-11-15 22:54:00,2019.8712328767124,149.4784698486328,-38.66562271118164,-62.505897521972656,358.0038757324219,True,9.916999816894531,495.4490051269531,329.8809814453125,41.72599792480469,1835.806884765625,409.51995849609375,191.125
2019-11-15 22:55:10,2019.8712328767124,146.8723602294922,-38.543113708496094,-62.582313537597656,359.68194580078125,True,9.873000144958496,493.531005859375,329.91900634765625,40.76899719238281,1835.847900390625,409.47198486328125,196.67333984375
2019-11-15 22:56:10,2019.8712328767124,146.97183227539062,-38.42744064331055,-62.61466979980469,359.98004150390625,True,9.942999839782715,495.9159851074219,327.8860168457031,39.961997985839844,1842.843017578125,410.114013671875,193.6566619873047
2019-11-15 22:58:10,2019.8712328767124,147.0020294189453,-38.42365646362305,-62.326263427734375,360.5259094238281,True,10.043999671936035,497.3320007324219,NaN,NaN,NaN,NaN,186.78334045410156
