DATETIME,year_frac,P,LAT,LON,TH,STRAT_O3,HFC125,HFC134a,H1211,HCFC22,N2O,CO,CH4,CO2,O3
2019-09-14 06:24:30,2019.7013698630137,133.5061330795288,-50.58564329147339,-80.37309646606445,379.44117736816406,1.0,26.929000854492188,96.5800085067749,3.014999896287918,232.4629831314087,313.1510703346946,28.09625209461559,1768.5189430930398,408.5399558327415,427.9728202819824
2019-09-14 06:30:20,2019.7013698630137,133.5193920135498,-51.2429735660553,-80.74968814849854,378.6416645050049,1.0,25.440000534057617,95.94300079345703,2.805000066757202,232.733980178833,308.6108169555664,26.449000239372253,1748.699317932129,408.04236793518066,491.2873935699463
2019-09-14 06:36:20,2019.7013698630137,133.53504130045573,-51.91501210530599,-80.98545786539714,377.6724792480469,1.0,24.347000122070312,90.89000701904297,2.5540001074473064,223.88699239095052,293.4494099934896,22.30780029296875,1680.366349283854,405.7736022949219,699.4135620117188
2019-09-14 06:42:10,2019.7013698630137,133.5133850097656,-52.23507461547852,-79.78739776611329,376.613730875651,1.0,24.044002532958984,90.41899871826172,2.601999775568644,224.08999532063802,293.09393107096355,20.868666712443034,1679.5388264973958,405.7782674153646,694.5396647135417
2019-09-14 06:48:00,2019.7013698630137,133.50448513031006,-52.47234392166138,-78.4544529914856,375.3084602355957,1.0,24.46299934387207,91.00400447845459,2.60300013422966,225.8219919204712,300.57749938964844,24.178001085917156,1712.4943440755208,406.7038319905599,656.1861457824707
2019-09-14 06:59:40,2019.7013698630137,133.47613525390625,-52.89499044418335,-75.79284238815308,372.3518352508545,1.0,26.621998071670532,96.05500030517578,2.8759997189044952,236.1659860610962,310.6606750488281,25.62025547027588,1757.372900390625,407.9936950683594,453.0837459564209
2019-09-14 07:05:40,2019.7013698630137,133.49862467447917,-53.0880366007487,-74.41314341227213,371.64980265299477,1.0,22.88599967956543,86.91600799560547,2.3969998677571613,221.13198852539062,284.468467203776,20.427199935913087,1643.526123046875,405.5065897623698,549.5720011393229
2019-09-14 07:11:30,2019.7013698630137,169.58832454681396,-53.2654070854187,-73.01044130325317,349.1446838378906,1.0,24.865999221801758,91.12599277496338,2.621999979019165,226.9750051498413,NaN,NaN,NaN,406.84568977355957,445.485315322876
2019-09-14 07:17:20,2019.7013698630137,269.2687635421753,-53.40821862220764,-71.75585079193115,308.4480285644531,0.0,28.661998987197876,101.32899570465088,3.514999896287918,242.2909870147705,NaN,NaN,NaN,407.20599937438965,72.10010433197021
2019-09-14 07:23:20,2019.7013698630137,394.66021728515625,-53.52412541707357,-70.64760335286458,301.8059509277344,0.0,28.745998509724934,102.97801208496094,3.297999874750773,241.53201192220052,NaN,NaN,NaN,405.2927225748698,49.760888671875
2019-09-14 07:29:10,2019.7013698630137,541.4299682617187,-53.61730244954427,-69.66204783121745,296.09202880859374,0.0,28.47900021870931,101.44200897216797,3.4529995918273926,238.7429972330729,NaN,NaN,NaN,407.3114034016927,40.183111572265624
2019-09-14 07:35:00,2019.7013698630137,710.0729866027832,-53.69536328315735,-68.76785135269165,287.46708488464355,0.0,29.041003704071045,100.74099063873291,3.400000110268593,238.0630168914795,NaN,NaN,NaN,408.76462173461914,35.22041654586792
2019-09-14 07:41:00,2019.7013698630137,882.9785359700521,-53.75118560791016,-68.06412862141927,282.5105265299479,0.0,27.729000345865884,100.71399688720703,3.4619998931884766,238.65097351074218,NaN,NaN,NaN,409.6575531005859,32.53066635131836
2019-09-14 07:46:50,2019.7013698630137,922.2082061767578,-53.793251752853394,-67.47048425674438,280.21087646484375,0.0,28.023998498916626,101.14000654220581,3.3770003020763397,240.9880075454712,NaN,NaN,NaN,409.3310031890869,27.42718732357025
2019-09-16 23:09:30,2019.7068493150684,462.9660453796387,-53.31886148452759,-68.43333053588867,303.3216037750244,0.0,25.916996479034424,99.03999423980713,3.3870005011558533,233.35000705718994,NaN,63.14106273651123,NaN,404.790563583374,50.6930205821991
2019-09-16 23:15:30,2019.7068493150684,308.47121175130206,-52.78888524373372,-68.70990295410157,315.7725056966146,0.0,25.46400260925293,101.84999084472656,3.2149996916453043,231.95199686686198,NaN,75.36873270670573,NaN,407.5838602701823,57.65144322713216
2019-09-16 23:21:20,2019.7068493150684,223.13736470540366,-52.71612319946289,-69.54346313476563,324.26539916992186,0.4666666666666667,26.480999120076497,100.44300079345703,3.261000140508016,232.90200703938802,NaN,82.1418670654297,NaN,409.7221354166667,123.78311258951823
2019-09-16 23:27:10,2019.7068493150684,195.1471471786499,-52.633896589279175,-70.46336603164673,332.61967277526855,1.0,25.107999801635742,99.16300868988037,3.483000248670578,231.06399631500244,NaN,63.114874839782715,NaN,409.2641296386719,221.4522886276245
2019-09-16 23:33:00,2019.7068493150684,178.2590856552124,-52.53726077079773,-71.44617795944214,341.2342834472656,1.0,25.485998392105103,98.10800838470459,4.567000329494476,230.65799140930176,322.8079376220703,71.19281339645386,1817.5911254882812,409.838623046875,228.99187564849854
2019-09-16 23:39:00,2019.7068493150684,178.28702494303386,-52.4321538289388,-72.42662099202474,340.47645060221356,1.0,26.070003509521484,98.1510009765625,3.369999408721924,233.12600606282552,322.20119222005206,67.88713175455729,1813.324373372396,409.71319986979165,233.16433512369792
2019-09-16 23:44:50,2019.7068493150684,178.31675923665364,-52.32058614095052,-73.39901326497396,343.1264119466146,1.0,26.382999165852866,97.70500946044922,3.549999713897705,234.33596801757812,321.47173461914065,65.0869354248047,1810.9854736328125,409.4016052246094,235.13799641927082
2019-09-16 23:50:40,2019.7068493150684,178.31413078308105,-52.199907064437866,-74.36315488815308,345.3163261413574,1.0,27.302997827529907,100.86400556564331,3.419000118970871,235.97900390625,322.9102274576823,57.224599075317386,1816.5798475477432,409.37469177246095,220.4963550567627
2019-09-16 23:56:30,2019.7068493150684,178.29677200317383,-52.073615312576294,-75.31432914733887,346.4065418243408,1.0,27.964000582695007,101.2130036354065,3.184000015258789,239.785982131958,322.99868965148926,47.81956171989441,1812.292739868164,409.6953010559082,226.9011459350586
2019-09-17 00:08:20,2019.7095890410958,178.26842854817707,-51.79082667032878,-77.21942240397135,350.0160624186198,1.0,25.458999633789062,97.30799102783203,2.9830000400543213,236.74600016276042,314.268398030599,35.569000244140625,1767.9480224609374,408.657861328125,347.6702168782552
2019-09-17 00:14:10,2019.7095890410958,178.27233123779297,-51.275280714035034,-76.82891511917114,347.03009033203125,1.0,26.211002230644226,99.875,3.5139999389648438,237.9330129623413,320.4388084411621,48.39631199836731,1798.1053009033203,409.51000022888184,262.9879217147827
2019-09-17 00:20:00,2019.7095890410958,178.3190574645996,-50.772493839263916,-75.71095085144043,345.4685363769531,1.0,26.81399929523468,98.48100900650024,3.0940001010894775,235.3030071258545,321.09633382161456,56.29583295186361,1805.0820719401042,409.70416768391925,258.7591724395752
2019-09-17 00:26:00,2019.7095890410958,178.26837056477865,-50.24373245239258,-74.58394215901693,344.3231953938802,1.0,27.252002461751303,97.7719965616862,3.066999673843384,238.54397583007812,319.56500040690105,48.23213424682617,1798.1693196614583,409.4191914876302,271.34877319335936
2019-09-17 00:31:50,2019.7095890410958,178.27819010416667,-49.69474105834961,-73.46025848388672,349.3482706705729,1.0,26.717998631795247,97.23101043701172,3.0979998111724854,237.60202026367188,320.09800211588544,46.39453353881836,1800.15537109375,409.45099080403645,267.4663330078125
2019-09-17 00:37:40,2019.7095890410958,178.27555561065674,-49.150673627853394,-72.31500434875488,337.91672706604004,1.0,28.630000829696655,100.53800868988037,3.1709998100996017,239.7820110321045,324.4444332122803,66.46306371688843,1821.7262725830078,410.1711177825928,194.55145931243896
2019-09-17 00:43:30,2019.7095890410958,178.32307147979736,-48.606080770492554,-71.20619487762451,336.4747505187988,1.0,28.6599999666214,99.9530029296875,3.1080000400543213,238.4049997329712,325.81211853027344,75.9014368057251,1830.1136016845703,410.50181007385254,175.13343715667725
2019-09-17 00:49:30,2019.7095890410958,178.32656555175782,-48.04295934041341,-70.1045928955078,336.7351888020833,1.0,27.444000244140625,100.05101013183594,3.2709999084472656,238.16897583007812,326.09018859863284,82.69399948120117,1834.3534057617187,410.6264953613281,174.866557820638
2019-09-17 00:55:20,2019.7095890410958,178.25183963775635,-47.471747398376465,-69.0305700302124,338.7387294769287,1.0,28.50899910926819,99.90800380706787,3.0459997802972794,234.9259958267212,326.85387802124023,90.03543949127197,1842.0628280639648,410.9264965057373,170.98395538330078
2019-09-17 01:07:00,2019.7095890410958,178.29559803009033,-46.318459272384644,-66.96271181106567,338.8690776824951,1.0,28.417999267578125,100.61299228668213,3.3010001331567764,242.4049997329712,327.23218154907227,78.3188738822937,1839.0672912597656,410.6502513885498,164.08489608764648
2019-09-17 01:13:00,2019.7095890410958,178.2910949707031,-45.72928975423177,-65.95090179443359,340.42161865234374,1.0,28.170001729329428,99.13700866699219,3.599999936421712,234.05001831054688,325.7997212727865,79.24166666666666,1833.0630533854167,410.3895284016927,186.01299641927082
2019-09-17 01:18:50,2019.7095890410958,178.32450199127197,-45.13431429862976,-64.9620566368103,340.1560974121094,1.0,28.244999170303345,98.37599277496338,3.1410002410411835,237.6289987564087,325.6726379394531,82.36736158891158,1833.1796653053977,410.44927701083094,185.25864505767822
2019-09-17 01:24:40,2019.7095890410958,178.27647972106934,-44.542627811431885,-64.01467275619507,337.3071060180664,1.0,30.016000747680664,99.93199920654297,3.0020003020763397,234.53799438476562,328.17824935913086,77.42968893051147,1840.700309753418,410.69287872314453,143.31406784057617
2019-09-17 01:30:40,2019.7095890410958,178.26732584635417,-43.94088389078776,-63.08104960123698,338.1837463378906,1.0,28.377002588907878,100.01000213623047,3.268000109990438,234.51498514811198,326.5108703613281,78.51519775390625,1834.003767903646,410.6663350423177,169.02833150227863
2019-09-17 01:36:30,2019.7095890410958,178.2861042022705,-43.329010248184204,-62.162798166275024,337.64960861206055,1.0,28.106998682022095,99.73200225830078,3.121999979019165,237.9100046157837,326.25268363952637,72.94075012207031,1831.7665176391602,410.31886291503906,171.07458305358887
2019-09-17 01:42:20,2019.7095890410958,178.29686450958252,-42.71472525596619,-61.270288705825806,338.5580062866211,1.0,27.583999633789062,98.89099884033203,3.209000125527382,236.59500217437744,324.97474670410156,72.2991886138916,1827.0536193847656,410.16543769836426,191.89989566802979
2019-09-17 01:48:10,2019.7095890410958,178.33525943756104,-42.09804630279541,-60.40103840827942,339.9001712799072,1.0,26.648998498916626,97.83500576019287,3.132999673485756,234.7929983139038,322.57156562805176,63.795252084732056,1815.0322723388672,409.78062438964844,226.61635398864746
2019-09-17 01:54:10,2019.7095890410958,178.30670166015625,-41.458481852213545,-59.53327433268229,341.14365844726564,1.0,26.452999369303384,98.24298858642578,3.0309998989105225,238.42300211588542,320.54420369466146,48.7576665242513,1801.9092122395834,409.500331624349,259.8015594482422
2019-09-17 02:05:50,2019.7095890410958,178.28940105438232,-40.19941210746765,-57.88831281661987,349.5310688018799,1.0,27.190998315811157,96.47499179840088,3.031999871134758,233.6169776916504,318.8898162841797,33.86887514591217,1790.5790786743164,409.45931816101074,292.35625648498535
2019-09-17 02:11:40,2019.7095890410958,178.30226230621338,-39.58877730369568,-57.124802112579346,349.5503177642822,1.0,27.059001684188843,98.36400556564331,3.087999850511551,233.5530071258545,319.3363094329834,33.59706223011017,1793.2623825073242,409.3159408569336,287.10884857177734
2019-09-17 02:17:40,2019.7095890410958,178.29046020507812,-38.96926752726237,-56.3710329691569,349.5238830566406,1.0,26.270999654134116,99.26799774169922,3.1329996585845947,236.55300801595052,320.82713216145834,33.507266743977866,1800.4279378255208,409.4262654622396,269.5656717936198
2019-09-17 02:23:30,2019.7095890410958,178.25139141082764,-38.341379165649414,-55.627248764038086,355.30653953552246,1.0,27.416996359825134,101.91799259185791,3.315999984741211,240.6520071029663,324.19608815511066,36.86116727193197,1815.9813537597656,410.2513834635417,237.00968742370605
2019-09-17 02:29:20,2019.7095890410958,178.2475929260254,-37.72214698791504,-54.91009187698364,355.5454959869385,1.0,27.698001623153687,99.43400478363037,3.139999896287918,234.287015914917,322.67637634277344,35.35368776321411,1809.0084991455078,409.9443817138672,251.55864334106445
2019-09-17 02:35:20,2019.7095890410958,178.24023030598957,-37.09491958618164,-54.20132624308268,351.2964274088542,1.0,28.52700424194336,98.125,2.944000005722046,235.64199625651042,322.71106974283856,35.63926645914714,1808.2547037760417,409.8037353515625,241.3126698811849
2019-09-17 02:41:10,2019.7095890410958,166.89096069335938,-36.94329762458801,-54.10992789268494,355.5721664428711,1.0,27.260998010635376,98.63300323486328,3.0529997497797012,229.9750051498413,320.53381156921387,35.83837556838989,1801.6831130981445,409.6729335784912,274.65041160583496
